exp_title;exp_author;exp_version;exp_id;exp_session_id;move_number;tree;page_name;show_time;hide_time;duration;page_status_before_visit;page_status_after_visit;leave_in_direction;previous_page;target_page;section_allows_forward;section_allows_backward;section_allows_jumpfrom;section_allows_jumpto
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;15;ExpSection.TaskSection.task_page_block_1_trial_1;task_page_block_1_trial_1;1730126630.7317078;1730126632.6015508;1.8698430061340332;open;open;forward;task_start_page;feedback_page_block_1_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;16;ExpSection.TaskSection.feedback_page_block_1_trial_1;feedback_page_block_1_trial_1;1730126632.6030564;1730126633.6422536;1.0391972064971924;open;open;forward;task_page_block_1_trial_1;task_page_block_1_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;17;ExpSection.TaskSection.task_page_block_1_trial_2;task_page_block_1_trial_2;1730126633.6442666;1730126635.4346268;1.7903602123260498;open;open;forward;feedback_page_block_1_trial_1;feedback_page_block_1_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;18;ExpSection.TaskSection.feedback_page_block_1_trial_2;feedback_page_block_1_trial_2;1730126635.4366305;1730126636.3200054;0.8833749294281006;open;open;forward;task_page_block_1_trial_2;task_page_block_1_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;19;ExpSection.TaskSection.task_page_block_1_trial_3;task_page_block_1_trial_3;1730126636.3210065;1730126637.9261663;1.6051597595214844;open;open;forward;feedback_page_block_1_trial_2;feedback_page_block_1_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;20;ExpSection.TaskSection.feedback_page_block_1_trial_3;feedback_page_block_1_trial_3;1730126637.9281676;1730126638.3256972;0.39752960205078125;open;open;forward;task_page_block_1_trial_3;task_page_block_1_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;21;ExpSection.TaskSection.task_page_block_1_trial_4;task_page_block_1_trial_4;1730126638.3277;1730126639.5774322;1.249732255935669;open;open;forward;feedback_page_block_1_trial_3;feedback_page_block_1_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;22;ExpSection.TaskSection.feedback_page_block_1_trial_4;feedback_page_block_1_trial_4;1730126639.579434;1730126639.961029;0.3815951347351074;open;open;forward;task_page_block_1_trial_4;task_page_block_1_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;23;ExpSection.TaskSection.task_page_block_1_trial_5;task_page_block_1_trial_5;1730126639.9635522;1730126641.3148787;1.3513264656066895;open;open;forward;feedback_page_block_1_trial_4;feedback_page_block_1_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;24;ExpSection.TaskSection.feedback_page_block_1_trial_5;feedback_page_block_1_trial_5;1730126641.316882;1730126641.6295543;0.31267237663269043;open;open;forward;task_page_block_1_trial_5;task_page_block_1_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;25;ExpSection.TaskSection.task_page_block_1_trial_6;task_page_block_1_trial_6;1730126641.6310568;1730126642.8675985;1.236541748046875;open;open;forward;feedback_page_block_1_trial_5;feedback_page_block_1_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;26;ExpSection.TaskSection.feedback_page_block_1_trial_6;feedback_page_block_1_trial_6;1730126642.8696;1730126643.05442;0.18481993675231934;open;open;forward;task_page_block_1_trial_6;task_page_block_1_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;27;ExpSection.TaskSection.task_page_block_1_trial_7;task_page_block_1_trial_7;1730126643.056422;1730126644.5490797;1.4926576614379883;open;open;forward;feedback_page_block_1_trial_6;feedback_page_block_1_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;28;ExpSection.TaskSection.feedback_page_block_1_trial_7;feedback_page_block_1_trial_7;1730126644.5510802;1730126644.7326195;0.18153929710388184;open;open;forward;task_page_block_1_trial_7;task_page_block_1_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;29;ExpSection.TaskSection.task_page_block_1_trial_8;task_page_block_1_trial_8;1730126644.7346303;1730126646.1983314;1.4637010097503662;open;open;forward;feedback_page_block_1_trial_7;feedback_page_block_1_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;30;ExpSection.TaskSection.feedback_page_block_1_trial_8;feedback_page_block_1_trial_8;1730126646.2013342;1730126646.3775172;0.17618298530578613;open;open;forward;task_page_block_1_trial_8;task_page_block_2_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;31;ExpSection.TaskSection.task_page_block_2_trial_1;task_page_block_2_trial_1;1730126646.38052;1730126647.772587;1.3920669555664062;open;open;forward;feedback_page_block_1_trial_8;feedback_page_block_2_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;32;ExpSection.TaskSection.feedback_page_block_2_trial_1;feedback_page_block_2_trial_1;1730126647.7749963;1730126647.9490352;0.17403888702392578;open;open;forward;task_page_block_2_trial_1;task_page_block_2_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;33;ExpSection.TaskSection.task_page_block_2_trial_2;task_page_block_2_trial_2;1730126647.951037;1730126649.6089063;1.6578693389892578;open;open;forward;feedback_page_block_2_trial_1;feedback_page_block_2_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;34;ExpSection.TaskSection.feedback_page_block_2_trial_2;feedback_page_block_2_trial_2;1730126649.6109092;1730126649.780101;0.16919183731079102;open;open;forward;task_page_block_2_trial_2;task_page_block_2_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;35;ExpSection.TaskSection.task_page_block_2_trial_3;task_page_block_2_trial_3;1730126649.7826045;1730126650.994738;1.2121336460113525;open;open;forward;feedback_page_block_2_trial_2;feedback_page_block_2_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;36;ExpSection.TaskSection.feedback_page_block_2_trial_3;feedback_page_block_2_trial_3;1730126650.9977415;1730126651.1746726;0.17693114280700684;open;open;forward;task_page_block_2_trial_3;task_page_block_2_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;37;ExpSection.TaskSection.task_page_block_2_trial_4;task_page_block_2_trial_4;1730126651.177676;1730126652.4674726;1.2897965908050537;open;open;forward;feedback_page_block_2_trial_3;feedback_page_block_2_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;38;ExpSection.TaskSection.feedback_page_block_2_trial_4;feedback_page_block_2_trial_4;1730126652.4704754;1730126652.6405013;0.17002582550048828;open;open;forward;task_page_block_2_trial_4;task_page_block_2_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;39;ExpSection.TaskSection.task_page_block_2_trial_5;task_page_block_2_trial_5;1730126652.643005;1730126654.1341681;1.4911632537841797;open;open;forward;feedback_page_block_2_trial_4;feedback_page_block_2_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;40;ExpSection.TaskSection.feedback_page_block_2_trial_5;feedback_page_block_2_trial_5;1730126654.1361692;1730126654.3143888;0.17821955680847168;open;open;forward;task_page_block_2_trial_5;task_page_block_2_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;41;ExpSection.TaskSection.task_page_block_2_trial_6;task_page_block_2_trial_6;1730126654.3163917;1730126655.6775494;1.3611576557159424;open;open;forward;feedback_page_block_2_trial_5;feedback_page_block_2_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;42;ExpSection.TaskSection.feedback_page_block_2_trial_6;feedback_page_block_2_trial_6;1730126655.6795511;1730126655.8579826;0.17843151092529297;open;open;forward;task_page_block_2_trial_6;task_page_block_2_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;43;ExpSection.TaskSection.task_page_block_2_trial_7;task_page_block_2_trial_7;1730126655.860985;1730126657.268539;1.4075539112091064;open;open;forward;feedback_page_block_2_trial_6;feedback_page_block_2_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;44;ExpSection.TaskSection.feedback_page_block_2_trial_7;feedback_page_block_2_trial_7;1730126657.2715409;1730126657.4479287;0.17638778686523438;open;open;forward;task_page_block_2_trial_7;task_page_block_2_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;45;ExpSection.TaskSection.task_page_block_2_trial_8;task_page_block_2_trial_8;1730126657.4524348;1730126658.5688632;1.1164283752441406;open;open;forward;feedback_page_block_2_trial_7;feedback_page_block_2_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;46;ExpSection.TaskSection.feedback_page_block_2_trial_8;feedback_page_block_2_trial_8;1730126658.570866;1730126658.747619;0.17675280570983887;open;open;forward;task_page_block_2_trial_8;task_page_block_3_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;47;ExpSection.TaskSection.task_page_block_3_trial_1;task_page_block_3_trial_1;1730126658.751623;1730126660.0957391;1.3441162109375;open;open;forward;feedback_page_block_2_trial_8;feedback_page_block_3_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;48;ExpSection.TaskSection.feedback_page_block_3_trial_1;feedback_page_block_3_trial_1;1730126660.098743;1730126660.273505;0.17476201057434082;open;open;forward;task_page_block_3_trial_1;task_page_block_3_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;49;ExpSection.TaskSection.task_page_block_3_trial_2;task_page_block_3_trial_2;1730126660.2776263;1730126661.870334;1.592707633972168;open;open;forward;feedback_page_block_3_trial_1;feedback_page_block_3_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;50;ExpSection.TaskSection.feedback_page_block_3_trial_2;feedback_page_block_3_trial_2;1730126661.8735735;1730126662.0589716;0.18539810180664062;open;open;forward;task_page_block_3_trial_2;task_page_block_3_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;51;ExpSection.TaskSection.task_page_block_3_trial_3;task_page_block_3_trial_3;1730126662.0624764;1730126663.2214353;1.158958911895752;open;open;forward;feedback_page_block_3_trial_2;feedback_page_block_3_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;52;ExpSection.TaskSection.feedback_page_block_3_trial_3;feedback_page_block_3_trial_3;1730126663.2249432;1730126663.4076958;0.1827526092529297;open;open;forward;task_page_block_3_trial_3;task_page_block_3_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;53;ExpSection.TaskSection.task_page_block_3_trial_4;task_page_block_3_trial_4;1730126663.4106998;1730126664.8810363;1.4703364372253418;open;open;forward;feedback_page_block_3_trial_3;feedback_page_block_3_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;54;ExpSection.TaskSection.feedback_page_block_3_trial_4;feedback_page_block_3_trial_4;1730126664.8846867;1730126665.0511785;0.16649174690246582;open;open;forward;task_page_block_3_trial_4;task_page_block_3_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;55;ExpSection.TaskSection.task_page_block_3_trial_5;task_page_block_3_trial_5;1730126665.0568545;1730126666.8126338;1.7557792663574219;open;open;forward;feedback_page_block_3_trial_4;feedback_page_block_3_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;56;ExpSection.TaskSection.feedback_page_block_3_trial_5;feedback_page_block_3_trial_5;1730126666.8171139;1730126667.269264;0.4521501064300537;open;open;forward;task_page_block_3_trial_5;task_page_block_3_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;57;ExpSection.TaskSection.task_page_block_3_trial_6;task_page_block_3_trial_6;1730126667.2727706;1730126668.6375957;1.3648250102996826;open;open;forward;feedback_page_block_3_trial_5;feedback_page_block_3_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;58;ExpSection.TaskSection.feedback_page_block_3_trial_6;feedback_page_block_3_trial_6;1730126668.6405976;1730126668.8209927;0.18039512634277344;open;open;forward;task_page_block_3_trial_6;task_page_block_3_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;59;ExpSection.TaskSection.task_page_block_3_trial_7;task_page_block_3_trial_7;1730126668.8246782;1730126670.173744;1.3490657806396484;open;open;forward;feedback_page_block_3_trial_6;feedback_page_block_3_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;60;ExpSection.TaskSection.feedback_page_block_3_trial_7;feedback_page_block_3_trial_7;1730126670.1781275;1730126670.3569493;0.17882180213928223;open;open;forward;task_page_block_3_trial_7;task_page_block_3_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;61;ExpSection.TaskSection.task_page_block_3_trial_8;task_page_block_3_trial_8;1730126670.3599517;1730126671.4852293;1.1252775192260742;open;open;forward;feedback_page_block_3_trial_7;feedback_page_block_3_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;62;ExpSection.TaskSection.feedback_page_block_3_trial_8;feedback_page_block_3_trial_8;1730126671.4882321;1730126671.6697502;0.1815180778503418;open;open;forward;task_page_block_3_trial_8;task_page_block_4_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;63;ExpSection.TaskSection.task_page_block_4_trial_1;task_page_block_4_trial_1;1730126671.6732557;1730126672.9194558;1.2462000846862793;open;open;forward;feedback_page_block_3_trial_8;feedback_page_block_4_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;64;ExpSection.TaskSection.feedback_page_block_4_trial_1;feedback_page_block_4_trial_1;1730126672.923965;1730126673.1062112;0.18224620819091797;open;open;forward;task_page_block_4_trial_1;task_page_block_4_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;65;ExpSection.TaskSection.task_page_block_4_trial_2;task_page_block_4_trial_2;1730126673.1102147;1730126674.4427013;1.332486629486084;open;open;forward;feedback_page_block_4_trial_1;feedback_page_block_4_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;66;ExpSection.TaskSection.feedback_page_block_4_trial_2;feedback_page_block_4_trial_2;1730126674.446219;1730126674.6150992;0.16888022422790527;open;open;forward;task_page_block_4_trial_2;task_page_block_4_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;67;ExpSection.TaskSection.task_page_block_4_trial_3;task_page_block_4_trial_3;1730126674.6191027;1730126676.0206668;1.401564121246338;open;open;forward;feedback_page_block_4_trial_2;feedback_page_block_4_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;68;ExpSection.TaskSection.feedback_page_block_4_trial_3;feedback_page_block_4_trial_3;1730126676.0241752;1730126676.1977084;0.17353320121765137;open;open;forward;task_page_block_4_trial_3;task_page_block_4_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;69;ExpSection.TaskSection.task_page_block_4_trial_4;task_page_block_4_trial_4;1730126676.2017117;1730126677.5024018;1.3006901741027832;open;open;forward;feedback_page_block_4_trial_3;feedback_page_block_4_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;70;ExpSection.TaskSection.feedback_page_block_4_trial_4;feedback_page_block_4_trial_4;1730126677.507157;1730126677.6750877;0.16793060302734375;open;open;forward;task_page_block_4_trial_4;task_page_block_4_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;71;ExpSection.TaskSection.task_page_block_4_trial_5;task_page_block_4_trial_5;1730126677.6780896;1730126678.983478;1.3053884506225586;open;open;forward;feedback_page_block_4_trial_4;feedback_page_block_4_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;72;ExpSection.TaskSection.feedback_page_block_4_trial_5;feedback_page_block_4_trial_5;1730126678.9875686;1730126679.154591;0.1670224666595459;open;open;forward;task_page_block_4_trial_5;task_page_block_4_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;73;ExpSection.TaskSection.task_page_block_4_trial_6;task_page_block_4_trial_6;1730126679.1585958;1730126680.4514332;1.292837381362915;open;open;forward;feedback_page_block_4_trial_5;feedback_page_block_4_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;74;ExpSection.TaskSection.feedback_page_block_4_trial_6;feedback_page_block_4_trial_6;1730126680.4559407;1730126680.6191688;0.16322803497314453;open;open;forward;task_page_block_4_trial_6;task_page_block_4_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;75;ExpSection.TaskSection.task_page_block_4_trial_7;task_page_block_4_trial_7;1730126680.6236866;1730126681.831297;1.2076103687286377;open;open;forward;feedback_page_block_4_trial_6;feedback_page_block_4_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;76;ExpSection.TaskSection.feedback_page_block_4_trial_7;feedback_page_block_4_trial_7;1730126681.8347461;1730126682.0080135;0.17326736450195312;open;open;forward;task_page_block_4_trial_7;task_page_block_4_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;77;ExpSection.TaskSection.task_page_block_4_trial_8;task_page_block_4_trial_8;1730126682.0125186;1730126683.5509472;1.538428544998169;open;open;forward;feedback_page_block_4_trial_7;feedback_page_block_4_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;78;ExpSection.TaskSection.feedback_page_block_4_trial_8;feedback_page_block_4_trial_8;1730126683.5554702;1730126683.739033;0.1835627555847168;open;open;forward;task_page_block_4_trial_8;task_page_block_5_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;79;ExpSection.TaskSection.task_page_block_5_trial_1;task_page_block_5_trial_1;1730126683.743546;1730126684.9475608;1.204014778137207;open;open;forward;feedback_page_block_4_trial_8;feedback_page_block_5_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;80;ExpSection.TaskSection.feedback_page_block_5_trial_1;feedback_page_block_5_trial_1;1730126684.9526062;1730126685.1486425;0.19603633880615234;open;open;forward;task_page_block_5_trial_1;task_page_block_5_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;81;ExpSection.TaskSection.task_page_block_5_trial_2;task_page_block_5_trial_2;1730126685.1536686;1730126686.5714548;1.4177861213684082;open;open;forward;feedback_page_block_5_trial_1;feedback_page_block_5_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;82;ExpSection.TaskSection.feedback_page_block_5_trial_2;feedback_page_block_5_trial_2;1730126686.576967;1730126686.738301;0.16133403778076172;open;open;forward;task_page_block_5_trial_2;task_page_block_5_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;83;ExpSection.TaskSection.task_page_block_5_trial_3;task_page_block_5_trial_3;1730126686.7428071;1730126688.3367782;1.5939710140228271;open;open;forward;feedback_page_block_5_trial_2;feedback_page_block_5_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;84;ExpSection.TaskSection.feedback_page_block_5_trial_3;feedback_page_block_5_trial_3;1730126688.3417826;1730126688.517951;0.17616844177246094;open;open;forward;task_page_block_5_trial_3;task_page_block_5_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;85;ExpSection.TaskSection.task_page_block_5_trial_4;task_page_block_5_trial_4;1730126688.5234675;1730126690.019638;1.4961705207824707;open;open;forward;feedback_page_block_5_trial_3;feedback_page_block_5_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;86;ExpSection.TaskSection.feedback_page_block_5_trial_4;feedback_page_block_5_trial_4;1730126690.0231438;1730126690.2050607;0.1819169521331787;open;open;forward;task_page_block_5_trial_4;task_page_block_5_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;87;ExpSection.TaskSection.task_page_block_5_trial_5;task_page_block_5_trial_5;1730126690.2090652;1730126691.5459094;1.3368442058563232;open;open;forward;feedback_page_block_5_trial_4;feedback_page_block_5_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;88;ExpSection.TaskSection.feedback_page_block_5_trial_5;feedback_page_block_5_trial_5;1730126691.5509136;1730126691.7340677;0.18315410614013672;open;open;forward;task_page_block_5_trial_5;task_page_block_5_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;89;ExpSection.TaskSection.task_page_block_5_trial_6;task_page_block_5_trial_6;1730126691.7390733;1730126693.0424116;1.3033382892608643;open;open;forward;feedback_page_block_5_trial_5;feedback_page_block_5_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;90;ExpSection.TaskSection.feedback_page_block_5_trial_6;feedback_page_block_5_trial_6;1730126693.0464506;1730126693.2269125;0.18046188354492188;open;open;forward;task_page_block_5_trial_6;task_page_block_5_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;91;ExpSection.TaskSection.task_page_block_5_trial_7;task_page_block_5_trial_7;1730126693.230916;1730126694.4811354;1.2502193450927734;open;open;forward;feedback_page_block_5_trial_6;feedback_page_block_5_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;92;ExpSection.TaskSection.feedback_page_block_5_trial_7;feedback_page_block_5_trial_7;1730126694.4856546;1730126694.6624649;0.17681026458740234;open;open;forward;task_page_block_5_trial_7;task_page_block_5_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;93;ExpSection.TaskSection.task_page_block_5_trial_8;task_page_block_5_trial_8;1730126694.6674795;1730126695.9434018;1.2759222984313965;open;open;forward;feedback_page_block_5_trial_7;feedback_page_block_5_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;94;ExpSection.TaskSection.feedback_page_block_5_trial_8;feedback_page_block_5_trial_8;1730126695.9475253;1730126696.1725173;0.224992036819458;open;open;forward;task_page_block_5_trial_8;task_completed_page;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;95;ExpSection.FQSection.task_completed_page;task_completed_page;1730126696.1778748;1730126697.3708096;1.1929347515106201;open;open;forward;feedback_page_block_5_trial_8;final_stress;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;96;ExpSection.FQSection.final_stress;final_stress;1730126697.3763268;1730126709.3025632;11.926236391067505;open;open;forward;task_completed_page;mani_check_post;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;97;ExpSection.FQSection.mani_check_post;mani_check_post;1730126709.3077216;1730126719.642671;10.334949493408203;open;open;forward;final_stress;suspicion_check;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;98;ExpSection.FQSection.suspicion_check;suspicion_check;1730126719.6481826;1730126721.7295446;2.081362009048462;open;open;forward;mani_check_post;demographics;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;99;ExpSection.FQSection.demographics;demographics;1730126721.7352307;1730126725.094677;3.3594462871551514;open;open;forward;suspicion_check;exp_reg_selection;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;100;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1730126725.100681;1730126726.8897197;1.7890386581420898;open;open;forward;demographics;exp_registration;True;True;False;False
